stop id,arrival time,route,trip id
4039,2018-04-19T22:50:19,801,2005833
2821,2018-04-19T22:53:49,801,2005835
4039,2018-04-19T22:56:49,1,1985686
559,2018-04-19T22:57:49,801,2005832
610,2018-04-19T23:00:49,801,2005834
591,2018-04-19T23:03:49,803,2006900
591,2018-04-19T23:04:49,801,2005833
591,2018-04-19T23:05:49,18,1987429
591,2018-04-19T23:07:49,1,1985686
2821,2018-04-19T23:07:49,275,1989650
4039,2018-04-19T23:08:49,801,2005832
2821,2018-04-19T23:09:19,240,1989227
2821,2018-04-19T23:14:49,801,2005834
610,2018-04-19T23:15:49,801,2005833
559,2018-04-19T23:16:49,801,2005831
559,2018-04-19T23:19:49,1,1985685
591,2018-04-19T23:22:49,803,2006899
591,2018-04-19T23:23:19,801,2005832
610,2018-04-19T23:26:49,1,1985686
4039,2018-04-19T23:27:49,801,2005831
591,2018-04-19T23:27:49,3,1989841
591,2018-04-19T23:33:49,5,1994666
2821,2018-04-19T23:33:49,801,2005833
610,2018-04-19T23:34:19,801,2005832
2821,2018-04-19T23:36:49,275,1989649
4039,2018-04-19T23:37:49,1,1985685
559,2018-04-19T23:39:49,801,2005830
591,2018-04-19T23:39:49,803,2006898
591,2018-04-19T23:40:49,801,2005831
591,2018-04-19T23:48:49,18,1987419
2821,2018-04-19T23:50:49,801,2005832
4039,2018-04-19T23:51:49,801,2005830
610,2018-04-19T23:51:49,801,2005831
591,2018-04-19T23:53:49,1,1985685
559,2018-04-19T23:57:49,801,2005746
591,2018-04-20T00:03:49,803,2006897
2821,2018-04-20T00:04:49,801,2005831
2821,2018-04-20T00:06:19,275,1989637
591,2018-04-20T00:06:49,3,1989840
591,2018-04-20T00:07:49,801,2005830
610,2018-04-20T00:09:49,1,1985685
4039,2018-04-20T00:11:49,801,2005746
591,2018-04-20T00:11:49,481,1994160
559,2018-04-20T00:18:49,801,2005745
610,2018-04-20T00:20:49,801,2005830
610,2018-04-20T00:21:49,481,1994160
591,2018-04-20T00:22:49,803,2006896
591,2018-04-20T00:24:49,801,2005746
4039,2018-04-20T00:30:49,801,2005745
591,2018-04-20T00:32:49,481,1994159
610,2018-04-20T00:35:49,801,2005746
2821,2018-04-20T00:35:49,801,2005830
2821,2018-04-20T00:36:49,275,1989647
591,2018-04-20T00:37:49,803,2006973
559,2018-04-20T00:38:49,801,2005744
610,2018-04-20T00:42:49,481,1994159
591,2018-04-20T00:43:49,801,2005745
4039,2018-04-20T00:48:49,801,2005744
4039,2018-04-20T00:48:49,486,1994442
2821,2018-04-20T00:48:49,801,2005746
610,2018-04-20T00:54:49,801,2005745
591,2018-04-20T00:55:19,481,1994163
559,2018-04-20T00:55:49,801,2005743
4039,2018-04-20T00:55:49,801,2005743
591,2018-04-20T00:55:49,803,2006972
591,2018-04-20T00:55:49,801,2005743
610,2018-04-20T00:55:49,801,2005743
2821,2018-04-20T00:55:49,801,2005743
591,2018-04-20T01:03:19,801,2005744
610,2018-04-20T01:08:19,481,1994163
2821,2018-04-20T01:08:49,801,2005745
591,2018-04-20T01:12:49,481,1994158
610,2018-04-20T01:13:19,801,2005744
559,2018-04-20T01:16:49,801,2005742
591,2018-04-20T01:16:49,803,2006971
4039,2018-04-20T01:19:49,486,1994445
610,2018-04-20T01:22:49,481,1994158
4039,2018-04-20T01:26:49,801,2005742
2821,2018-04-20T01:30:49,801,2005744
591,2018-04-20T01:32:49,481,1994157
559,2018-04-20T01:37:49,801,2005741
591,2018-04-20T01:38:49,803,2006966
591,2018-04-20T01:38:49,801,2005742
610,2018-04-20T01:42:49,481,1994157
4039,2018-04-20T01:47:49,486,1994441
4039,2018-04-20T01:48:19,801,2005741
610,2018-04-20T01:48:19,801,2005742
591,2018-04-20T01:55:49,803,2006970
559,2018-04-20T01:56:19,801,2005824
2821,2018-04-20T01:58:49,801,2005742
591,2018-04-20T01:59:49,481,1994162
591,2018-04-20T02:01:19,801,2005741
4039,2018-04-20T02:07:19,801,2005824
610,2018-04-20T02:10:49,481,1994162
591,2018-04-20T02:11:49,481,1994156
610,2018-04-20T02:12:19,801,2005741
591,2018-04-20T02:14:49,803,2006969
559,2018-04-20T02:17:49,801,2005823
4039,2018-04-20T02:18:19,486,1994444
591,2018-04-20T02:18:49,801,2005824
610,2018-04-20T02:24:49,481,1994156
610,2018-04-20T02:26:49,801,2005824
2821,2018-04-20T02:26:49,801,2005741
4039,2018-04-20T02:28:49,801,2005823
591,2018-04-20T02:33:50,481,1994155
559,2018-04-20T02:36:49,801,2005822
2821,2018-04-20T02:38:49,801,2005824
591,2018-04-20T02:40:19,801,2005823
591,2018-04-20T02:40:50,803,2006968
610,2018-04-20T02:43:19,481,1994155
4039,2018-04-20T02:49:49,801,2005822
610,2018-04-20T02:50:49,801,2005823
4039,2018-04-20T02:53:49,486,1994440
591,2018-04-20T02:54:49,481,1994161
591,2018-04-20T02:56:49,803,2006967
591,2018-04-20T03:02:49,801,2005822
2821,2018-04-20T03:03:49,801,2005823
610,2018-04-20T03:05:49,481,1994161
610,2018-04-20T03:13:49,801,2005822
591,2018-04-20T03:14:49,481,1994164
4039,2018-04-20T03:18:19,486,1994443
610,2018-04-20T03:24:19,481,1994164
2821,2018-04-20T03:27:49,801,2005822
4039,2018-04-20T04:00:19,486,1994439
559,2018-04-20T04:55:49,1,1985684
4039,2018-04-20T05:06:49,1,1985684
559,2018-04-20T05:07:19,801,2005884
2821,2018-04-20T05:08:19,275,1989645
559,2018-04-20T05:18:49,1,1985683
591,2018-04-20T05:18:49,803,2006748
4039,2018-04-20T05:19:19,801,2005884
591,2018-04-20T05:20:49,1,1985684
559,2018-04-20T05:23:19,801,2005883
591,2018-04-20T05:23:49,3,1989839
591,2018-04-20T05:30:49,803,2006747
591,2018-04-20T05:33:19,801,2005884
610,2018-04-20T05:33:49,1,1985684
4039,2018-04-20T05:34:19,1,1985683
4039,2018-04-20T05:35:49,801,2005883
591,2018-04-20T05:35:49,19,1987657
559,2018-04-20T05:37:49,801,2005882
2821,2018-04-20T05:39:49,275,1989644
591,2018-04-20T05:42:49,5,1994663
591,2018-04-20T05:44:49,18,1987428
610,2018-04-20T05:45:49,801,2005884
2821,2018-04-20T05:45:49,240,1989226
591,2018-04-20T05:47:19,801,2005883
591,2018-04-20T05:48:49,1,1985683
559,2018-04-20T05:50:49,1,1985682
4039,2018-04-20T05:50:49,801,2005882
591,2018-04-20T05:50:49,803,2006746
559,2018-04-20T05:51:49,801,2005881
591,2018-04-20T06:00:49,3,1989838
610,2018-04-20T06:00:49,801,2005883
2821,2018-04-20T06:00:49,801,2005884
4039,2018-04-20T06:03:19,1,1985682
591,2018-04-20T06:03:19,801,2005882
591,2018-04-20T06:04:49,803,2006745
610,2018-04-20T06:03:50,1,1985683
4039,2018-04-20T06:05:49,801,2005881
2821,2018-04-20T06:06:49,275,1989643
559,2018-04-20T06:08:19,801,2005880
591,2018-04-20T06:12:49,1,1985682
610,2018-04-20T06:13:49,801,2005882
591,2018-04-20T06:14:49,18,1987426
591,2018-04-20T06:15:49,5,1994669
2821,2018-04-20T06:16:19,801,2005883
591,2018-04-20T06:18:49,801,2005881
4039,2018-04-20T06:20:49,801,2005880
591,2018-04-20T06:20:49,803,2006744
559,2018-04-20T06:24:49,801,2005879
2821,2018-04-20T06:25:49,240,1989225
559,2018-04-20T06:26:49,801,2005878
2821,2018-04-20T06:26:49,801,2005882
610,2018-04-20T06:29:19,801,2005881
591,2018-04-20T06:32:49,801,2005880
610,2018-04-20T06:33:49,1,1985682
4039,2018-04-20T06:36:49,801,2005879
591,2018-04-20T06:37:19,19,1987656
2821,2018-04-20T06:37:19,275,1989642
559,2018-04-20T06:38:49,801,2005877
591,2018-04-20T06:38:49,803,2006743
591,2018-04-20T06:42:19,18,1987425
591,2018-04-20T06:42:49,3,1989837
4039,2018-04-20T06:44:49,801,2005878
591,2018-04-20T06:44:49,5,1994668
610,2018-04-20T06:46:19,801,2005880
2821,2018-04-20T06:47:49,801,2005881
559,2018-04-20T06:48:19,801,2005876
591,2018-04-20T06:50:19,801,2005879
559,2018-04-20T06:51:49,1,1985680
591,2018-04-20T06:52:19,1,1985681
4039,2018-04-20T06:53:19,801,2005877
591,2018-04-20T06:54:49,801,2005878
591,2018-04-20T06:55:49,803,2006742
559,2018-04-20T06:59:49,801,2005875
4039,2018-04-20T07:02:49,801,2005876
610,2018-04-20T07:02:49,801,2005879
2821,2018-04-20T07:03:49,801,2005880
591,2018-04-20T07:05:19,801,2005877
591,2018-04-20T07:06:49,803,2006741
2821,2018-04-20T07:07:49,275,1989641
2821,2018-04-20T07:08:49,240,1989224
559,2018-04-20T07:09:49,801,2005874
610,2018-04-20T07:10:49,1,1985681
4039,2018-04-20T07:11:19,1,1985680
610,2018-04-20T07:11:19,801,2005878
4039,2018-04-20T07:12:49,801,2005875
591,2018-04-20T07:17:49,5,1994681
591,2018-04-20T07:18:49,801,2005876
2821,2018-04-20T07:19:19,801,2005879
559,2018-04-20T07:19:49,801,2005873
591,2018-04-20T07:19:49,3,1989869
610,2018-04-20T07:19:49,801,2005877
4039,2018-04-20T07:21:49,801,2005874
591,2018-04-20T07:21:49,803,2006740
559,2018-04-20T07:22:49,1,1985679
591,2018-04-20T07:26:49,801,2005875
591,2018-04-20T07:28:49,1,1985680
559,2018-04-20T07:31:19,801,2005872
591,2018-04-20T07:31:49,803,2006739
610,2018-04-20T07:31:49,801,2005876
2821,2018-04-20T07:31:49,801,2005878
591,2018-04-20T07:34:49,18,1987424
591,2018-04-20T07:36:19,801,2005874
4039,2018-04-20T07:36:49,801,2005873
559,2018-04-20T07:38:49,801,2005871
591,2018-04-20T07:38:49,5,1994674
610,2018-04-20T07:38:49,801,2005875
2821,2018-04-20T07:38:49,801,2005877
591,2018-04-20T07:40:49,19,1987636
4039,2018-04-20T07:41:49,1,1985679
591,2018-04-20T07:43:49,803,2006824
2821,2018-04-20T07:43:49,275,1989640
610,2018-04-20T07:46:49,1,1985680
2821,2018-04-20T07:47:49,801,2005876
4039,2018-04-20T07:48:49,801,2005872
610,2018-04-20T07:49:19,801,2005874
559,2018-04-20T07:49:49,801,2005788
591,2018-04-20T07:49:49,5,1994691
591,2018-04-20T07:50:19,801,2005873
2821,2018-04-20T07:51:49,240,1989223
559,2018-04-20T07:55:19,1,1985713
591,2018-04-20T07:55:19,803,2006823
2821,2018-04-20T07:55:19,801,2005875
4039,2018-04-20T07:57:49,801,2005871
591,2018-04-20T07:57:49,18,1987420
591,2018-04-20T07:59:49,3,1989868
559,2018-04-20T08:00:19,801,2005787
591,2018-04-20T08:01:49,1,1985679
610,2018-04-20T08:03:49,801,2005873
2821,2018-04-20T08:04:49,801,2005874
591,2018-04-20T08:06:19,801,2005872
4039,2018-04-20T08:06:49,801,2005788
559,2018-04-20T08:09:19,801,2005786
591,2018-04-20T08:09:49,803,2006822
2821,2018-04-20T08:09:49,275,1989648
4039,2018-04-20T08:11:19,1,1985713
4039,2018-04-20T08:14:49,801,2005787
591,2018-04-20T08:16:19,801,2005871
610,2018-04-20T08:17:49,1,1985679
591,2018-04-20T08:18:19,19,1987658
591,2018-04-20T08:18:49,803,2006821
591,2018-04-20T08:19:49,5,1994657
559,2018-04-20T08:20:19,801,2005785
2821,2018-04-20T08:20:49,801,2005873
610,2018-04-20T08:22:49,801,2005872
559,2018-04-20T08:23:49,1,1985712
4039,2018-04-20T08:23:49,801,2005786
591,2018-04-20T08:24:49,801,2005788
591,2018-04-20T08:26:49,18,1987423
591,2018-04-20T08:29:19,1,1985713
591,2018-04-20T08:29:49,803,2006820
591,2018-04-20T08:30:49,3,1989871
610,2018-04-20T08:30:49,801,2005871
559,2018-04-20T08:33:49,801,2005784
4039,2018-04-20T08:34:49,801,2005785
591,2018-04-20T08:34:49,801,2005787
591,2018-04-20T08:35:49,801,2005786
2821,2018-04-20T08:37:49,275,1989639
4039,2018-04-20T08:38:49,1,1985712
2821,2018-04-20T08:38:49,801,2005872
591,2018-04-20T08:39:49,803,2006819
610,2018-04-20T08:40:49,801,2005788
2821,2018-04-20T08:40:49,240,1989222
591,2018-04-20T08:44:19,5,1994662
559,2018-04-20T08:44:49,801,2005783
591,2018-04-20T08:44:49,803,2006818
610,2018-04-20T08:47:49,1,1985713
2821,2018-04-20T08:48:19,801,2005871
591,2018-04-20T08:48:49,19,1987655
610,2018-04-20T08:48:49,801,2005787
4039,2018-04-20T08:49:49,801,2005784
591,2018-04-20T08:50:49,801,2005785
591,2018-04-20T08:53:19,1,1985712
591,2018-04-20T08:53:49,803,2006817
610,2018-04-20T08:53:49,801,2005786
559,2018-04-20T08:55:19,801,2005865
559,2018-04-20T08:57:49,1,1985711
4039,2018-04-20T08:58:49,801,2005783
591,2018-04-20T08:58:49,3,1989870
2821,2018-04-20T08:58:49,801,2005788
559,2018-04-20T09:02:49,801,2005864
591,2018-04-20T09:03:49,18,1987422
591,2018-04-20T09:04:19,801,2005784
2821,2018-04-20T09:06:49,801,2005787
610,2018-04-20T09:07:19,801,2005785
591,2018-04-20T09:07:49,803,2006816
4039,2018-04-20T09:08:19,801,2005865
2821,2018-04-20T09:09:49,275,1989638
610,2018-04-20T09:11:49,1,1985712
591,2018-04-20T09:12:19,5,1994661
591,2018-04-20T09:12:49,801,2005783
559,2018-04-20T09:13:49,801,2005863
2821,2018-04-20T09:13:49,801,2005786
610,2018-04-20T09:15:49,801,2005784
4039,2018-04-20T09:17:49,801,2005864
4039,2018-04-20T09:18:49,1,1985711
591,2018-04-20T09:21:49,803,2006815
2821,2018-04-20T09:21:49,240,1989221
559,2018-04-20T09:22:49,801,2005862
591,2018-04-20T09:22:49,803,2006814
591,2018-04-20T09:22:49,801,2005865
610,2018-04-20T09:23:19,801,2005783
559,2018-04-20T09:23:49,1,1985710
591,2018-04-20T09:23:49,3,1989867
4039,2018-04-20T09:26:49,801,2005863
2821,2018-04-20T09:26:49,801,2005785
591,2018-04-20T09:29:49,19,1987635
591,2018-04-20T09:29:49,803,2006813
591,2018-04-20T09:30:49,18,1987421
2821,2018-04-20T09:30:49,801,2005784
591,2018-04-20T09:33:19,1,1985711
559,2018-04-20T09:35:49,801,2005861
610,2018-04-20T09:35:49,801,2005865
591,2018-04-20T09:36:49,801,2005864
2821,2018-04-20T09:38:19,275,1989636
4039,2018-04-20T09:39:49,801,2005862
2821,2018-04-20T09:39:49,801,2005783
4039,2018-04-20T09:40:49,1,1985710
591,2018-04-20T09:42:49,801,2005863
559,2018-04-20T09:43:49,801,2005860
591,2018-04-20T09:45:49,803,2006812
4039,2018-04-20T09:47:49,801,2005861
591,2018-04-20T09:48:49,5,1994684
610,2018-04-20T09:50:49,1,1985711
591,2018-04-20T09:51:19,3,1989866
559,2018-04-20T09:51:49,1,1985709
591,2018-04-20T09:51:49,803,2006811
610,2018-04-20T09:52:49,801,2005864
2821,2018-04-20T09:52:49,801,2005865
559,2018-04-20T09:54:19,801,2005859
591,2018-04-20T09:54:49,1,1985710
610,2018-04-20T09:55:49,801,2005863
591,2018-04-20T09:57:19,801,2005862
4039,2018-04-20T09:57:49,801,2005860
591,2018-04-20T10:00:49,801,2005861
591,2018-04-20T10:02:49,18,1987418
591,2018-04-20T10:04:49,803,2006810
4039,2018-04-20T10:05:49,801,2005859
2821,2018-04-20T10:06:19,240,1989220
559,2018-04-20T10:07:19,801,2005858
4039,2018-04-20T10:08:49,1,1985709
591,2018-04-20T10:09:19,801,2005860
2821,2018-04-20T10:09:19,801,2005864
2821,2018-04-20T10:09:49,275,1989635
610,2018-04-20T10:10:19,1,1985710
610,2018-04-20T10:11:19,801,2005862
591,2018-04-20T10:13:49,803,2006809
610,2018-04-20T10:13:49,801,2005861
559,2018-04-20T10:14:49,801,2005857
2821,2018-04-20T10:14:49,801,2005863
591,2018-04-20T10:15:49,19,1987654
591,2018-04-20T10:16:49,5,1994664
591,2018-04-20T10:17:19,3,1989865
591,2018-04-20T10:18:49,801,2005859
591,2018-04-20T10:20:49,803,2006808
4039,2018-04-20T10:21:49,801,2005858
559,2018-04-20T10:22:49,1,1985708
610,2018-04-20T10:22:19,801,2005860
559,2018-04-20T10:24:19,801,2005856
2821,2018-04-20T10:27:49,801,2005862
591,2018-04-20T10:29:49,1,1985709
4039,2018-04-20T10:30:49,801,2005857
610,2018-04-20T10:30:49,801,2005859
591,2018-04-20T10:32:19,803,2006807
559,2018-04-20T10:33:49,801,2005855
2821,2018-04-20T10:33:49,801,2005861
591,2018-04-20T10:34:49,18,1987450
2821,2018-04-20T10:36:49,275,1989634
591,2018-04-20T10:38:19,801,2005858
4039,2018-04-20T10:38:49,801,2005856
2821,2018-04-20T10:40:19,801,2005860
4039,2018-04-20T10:40:49,1,1985708
559,2018-04-20T10:44:49,801,2005854
591,2018-04-20T10:44:49,801,2005857
2821,2018-04-20T10:45:49,801,2005859
591,2018-04-20T10:46:19,5,1994659
4039,2018-04-20T10:47:49,801,2005855
591,2018-04-20T10:47:49,803,2006806
610,2018-04-20T10:47:49,1,1985709
610,2018-04-20T10:49:49,801,2005858
559,2018-04-20T10:50:49,1,1985707
591,2018-04-20T10:51:49,803,2006805
2821,2018-04-20T10:51:49,240,1989219
591,2018-04-20T10:54:49,801,2005856
591,2018-04-20T10:57:19,1,1985708
559,2018-04-20T10:57:49,801,2005853
591,2018-04-20T10:57:49,3,1989864
610,2018-04-20T10:57:49,801,2005857
591,2018-04-20T10:59:49,803,2006804
4039,2018-04-20T11:00:49,801,2005854
591,2018-04-20T11:01:49,801,2005855
559,2018-04-20T11:04:19,801,2005852
591,2018-04-20T11:05:49,18,1987449
610,2018-04-20T11:07:19,801,2005856
2821,2018-04-20T11:08:49,801,2005858
591,2018-04-20T11:09:49,19,1987653
2821,2018-04-20T11:09:49,275,1989633
591,2018-04-20T11:11:19,801,2005854
591,2018-04-20T11:11:49,5,1994658
2821,2018-04-20T11:11:49,801,2005857
591,2018-04-20T11:13:49,803,2006803
4039,2018-04-20T11:14:49,801,2005853
4039,2018-04-20T11:14:49,1,1985707
610,2018-04-20T11:16:49,801,2005855
559,2018-04-20T11:17:49,801,2005851
610,2018-04-20T11:19:49,1,1985708
559,2018-04-20T11:21:19,1,1985706
4039,2018-04-20T11:21:19,801,2005852
2821,2018-04-20T11:22:19,801,2005856
591,2018-04-20T11:23:49,803,2006802
610,2018-04-20T11:25:49,801,2005854
559,2018-04-20T11:26:19,801,2005850
591,2018-04-20T11:30:19,3,1989863
591,2018-04-20T11:30:49,803,2006801
591,2018-04-20T11:31:49,1,1985707
2821,2018-04-20T11:31:49,801,2005855
591,2018-04-20T11:33:49,801,2005853
4039,2018-04-20T11:34:50,801,2005851
559,2018-04-20T11:36:49,801,2005849
2821,2018-04-20T11:36:49,275,1989632
591,2018-04-20T11:37:49,801,2005852
2821,2018-04-20T11:38:49,240,1989218
4039,2018-04-20T11:39:19,1,1985706
4039,2018-04-20T11:40:49,801,2005850
2821,2018-04-20T11:40:49,801,2005854
591,2018-04-20T11:41:49,18,1987427
591,2018-04-20T11:44:49,803,2006800
591,2018-04-20T11:46:49,19,1987652
610,2018-04-20T11:49:19,1,1985707
591,2018-04-20T11:49:49,5,1994656
610,2018-04-20T11:49:49,801,2005853
559,2018-04-20T11:50:49,1,1985705
559,2018-04-20T11:51:19,801,2005848
4039,2018-04-20T11:51:49,801,2005849
591,2018-04-20T11:53:19,801,2005851
591,2018-04-20T11:54:49,801,2005850
591,2018-04-20T11:55:19,3,1989862
591,2018-04-20T11:56:49,1,1985706
610,2018-04-20T11:56:49,801,2005852
559,2018-04-20T11:57:49,801,2005847
591,2018-04-20T11:58:49,803,2006799
559,2018-04-20T12:06:49,801,2005846
4039,2018-04-20T12:07:49,801,2005848
2821,2018-04-20T12:07:49,275,1989631
591,2018-04-20T12:08:19,18,1987448
610,2018-04-20T12:08:19,801,2005851
4039,2018-04-20T12:09:49,1,1985705
591,2018-04-20T12:10:49,803,2006798
2821,2018-04-20T12:10:49,801,2005853
610,2018-04-20T12:11:49,801,2005850
591,2018-04-20T12:12:49,801,2005849
4039,2018-04-20T12:14:49,801,2005847
559,2018-04-20T12:15:49,801,2005845
591,2018-04-20T12:16:49,803,2006797
591,2018-04-20T12:17:49,5,1994655
610,2018-04-20T12:17:49,1,1985706
2821,2018-04-20T12:17:49,801,2005852
2821,2018-04-20T12:20:19,240,1989217
4039,2018-04-20T12:24:49,801,2005846
591,2018-04-20T12:24:49,3,1989861
559,2018-04-20T12:25:19,1,1985704
2821,2018-04-20T12:28:19,801,2005851
591,2018-04-20T12:28:49,803,2006796
610,2018-04-20T12:28:49,801,2005849
591,2018-04-20T12:29:49,801,2005848
591,2018-04-20T12:31:49,801,2005847
4039,2018-04-20T12:32:49,801,2005845
591,2018-04-20T12:32:49,1,1985705
2821,2018-04-20T12:34:49,801,2005850
559,2018-04-20T12:35:49,801,2005844
591,2018-04-20T12:35:49,803,2006795
591,2018-04-20T12:36:49,19,1987651
2821,2018-04-20T12:36:49,275,1989630
559,2018-04-20T12:37:49,801,2005843
591,2018-04-20T12:41:49,18,1987447
591,2018-04-20T12:42:19,801,2005846
591,2018-04-20T12:43:19,5,1994690
591,2018-04-20T12:43:49,803,2006794
559,2018-04-20T12:44:49,801,2005842
4039,2018-04-20T12:46:19,1,1985704
2821,2018-04-20T12:46:19,801,2005849
591,2018-04-20T12:46:49,801,2005845
610,2018-04-20T12:46:49,801,2005848
4039,2018-04-20T12:48:49,801,2005844
610,2018-04-20T12:48:49,801,2005847
559,2018-04-20T12:51:49,1,1985703
4039,2018-04-20T12:51:49,801,2005843
610,2018-04-20T12:53:19,1,1985705
591,2018-04-20T12:58:49,803,2006793
610,2018-04-20T12:58:49,801,2005846
559,2018-04-20T12:59:19,801,2005841
4039,2018-04-20T12:59:19,801,2005842
591,2018-04-20T12:59:19,3,1989860
610,2018-04-20T13:00:49,801,2005845
591,2018-04-20T13:05:49,1,1985704
2821,2018-04-20T13:05:49,240,1989216
591,2018-04-20T13:07:19,801,2005844
2821,2018-04-20T13:07:19,801,2005848
2821,2018-04-20T13:08:49,275,1989629
591,2018-04-20T13:10:49,803,2006765
2821,2018-04-20T13:10:49,801,2005847
591,2018-04-20T13:11:49,801,2005843
591,2018-04-20T13:12:49,19,1987650
4039,2018-04-20T13:13:49,1,1985703
591,2018-04-20T13:13:49,5,1994689
559,2018-04-20T13:14:49,801,2005839
4039,2018-04-20T13:14:49,801,2005841
591,2018-04-20T13:14:49,18,1987446
2821,2018-04-20T13:15:49,801,2005846
2821,2018-04-20T13:16:19,801,2005845
559,2018-04-20T13:18:49,801,2005840
591,2018-04-20T13:18:19,801,2005842
591,2018-04-20T13:20:49,803,2006764
610,2018-04-20T13:20:49,1,1985704
559,2018-04-20T13:22:19,1,1985702
610,2018-04-20T13:24:51,801,2005844
591,2018-04-20T13:27:49,803,2006763
610,2018-04-20T13:27:49,801,2005843
591,2018-04-20T13:28:49,3,1989859
591,2018-04-20T13:31:49,1,1985703
4039,2018-04-20T13:33:49,801,2005839
591,2018-04-20T13:34:49,803,2006762
559,2018-04-20T13:36:49,801,2005821
4039,2018-04-20T13:36:49,801,2005840
591,2018-04-20T13:36:49,5,1994688
591,2018-04-20T13:37:49,801,2005841
610,2018-04-20T13:38:49,801,2005842
591,2018-04-20T13:39:49,803,2006761
559,2018-04-20T13:42:49,801,2005820
4039,2018-04-20T13:44:49,1,1985702
2821,2018-04-20T13:44:49,801,2005844
559,2018-04-20T13:45:49,801,2005819
2821,2018-04-20T13:46:19,801,2005843
591,2018-04-20T13:46:49,18,1987445
591,2018-04-20T13:50:19,801,2005839
610,2018-04-20T13:50:19,1,1985703
2821,2018-04-20T13:50:19,275,1989628
591,2018-04-20T13:51:49,801,2005840
4039,2018-04-20T13:52:49,801,2005821
591,2018-04-20T13:54:49,803,2006760
610,2018-04-20T13:54:49,801,2005841
2821,2018-04-20T13:54:49,801,2005842
559,2018-04-20T13:55:19,1,1985701
559,2018-04-20T13:55:49,801,2005818
2821,2018-04-20T13:58:19,240,1989215
4039,2018-04-20T14:00:49,801,2005820
591,2018-04-20T14:02:49,19,1987649
591,2018-04-20T14:05:19,1,1985702
4039,2018-04-20T14:06:49,801,2005819
591,2018-04-20T14:06:49,3,1989858
610,2018-04-20T14:06:49,801,2005840
2821,2018-04-20T14:06:49,275,1989627
591,2018-04-20T14:07:49,803,2006759
559,2018-04-20T14:08:49,801,2005817
591,2018-04-20T14:08:49,5,1994687
4039,2018-04-20T14:10:49,801,2005818
610,2018-04-20T14:10:49,801,2005839
591,2018-04-20T14:13:49,803,2006758
591,2018-04-20T14:14:19,801,2005821
4039,2018-04-20T14:14:49,1,1985701
2821,2018-04-20T14:14:49,801,2005841
559,2018-04-20T14:15:49,801,2005816
591,2018-04-20T14:15:49,801,2005820
559,2018-04-20T14:21:49,1,1985700
591,2018-04-20T14:22:49,3,1989857
591,2018-04-20T14:23:19,801,2005819
4039,2018-04-20T14:23:49,801,2005817
591,2018-04-20T14:23:49,18,1987444
610,2018-04-20T14:24:49,1,1985702
559,2018-04-20T14:25:49,801,2005815
591,2018-04-20T14:25:49,803,2006757
2821,2018-04-20T14:27:49,801,2005840
2821,2018-04-20T14:28:51,801,2005839
591,2018-04-20T14:30:19,801,2005818
610,2018-04-20T14:30:49,801,2005820
4039,2018-04-20T14:32:49,801,2005816
610,2018-04-20T14:33:49,801,2005821
591,2018-04-20T14:34:49,1,1985701
4039,2018-04-20T14:38:49,1,1985700
591,2018-04-20T14:38:49,803,2006756
591,2018-04-20T14:38:19,5,1994686
2821,2018-04-20T14:38:49,240,1989214
559,2018-04-20T14:40:49,801,2005814
4039,2018-04-20T14:40:49,801,2005815
591,2018-04-20T14:40:49,803,2006755
610,2018-04-20T14:40:49,801,2005819
591,2018-04-20T14:42:49,801,2005817
591,2018-04-20T14:43:19,18,1987441
610,2018-04-20T14:43:19,801,2005818
2821,2018-04-20T14:45:19,275,1989626
591,2018-04-20T14:46:49,801,2005816
2821,2018-04-20T14:46:49,801,2005820
559,2018-04-20T14:47:49,801,2005813
591,2018-04-20T14:49:49,18,1987443
591,2018-04-20T14:50:49,19,1987648
559,2018-04-20T14:52:49,1,1985699
2821,2018-04-20T14:52:49,801,2005821
610,2018-04-20T14:55:19,1,1985701
4039,2018-04-20T14:55:51,801,2005814
591,2018-04-20T14:55:51,1,1985700
591,2018-04-20T14:56:49,803,2006754
591,2018-04-20T14:57:49,801,2005815
591,2018-04-20T14:58:49,3,1989856
610,2018-04-20T14:58:49,801,2005817
610,2018-04-20T15:02:49,801,2005816
2821,2018-04-20T15:03:49,801,2005819
4039,2018-04-20T15:04:49,801,2005813
2821,2018-04-20T15:06:49,801,2005818
559,2018-04-20T15:07:49,801,2005812
591,2018-04-20T15:07:49,803,2006753
2821,2018-04-20T15:08:49,275,1989625
559,2018-04-20T15:09:49,801,2005811
591,2018-04-20T15:10:19,5,1994685
4039,2018-04-20T15:12:49,1,1985699
591,2018-04-20T15:12:49,803,2006752
591,2018-04-20T15:13:49,801,2005814
559,2018-04-20T15:14:49,801,2005810
610,2018-04-20T15:16:49,801,2005815
591,2018-04-20T15:21:19,3,1989855
610,2018-04-20T15:21:19,1,1985700
559,2018-04-20T15:21:49,801,2005809
2821,2018-04-20T15:21:49,801,2005817
591,2018-04-20T15:22:19,801,2005813
591,2018-04-20T15:22:49,803,2006751
2821,2018-04-20T15:22:49,240,1989238
559,2018-04-20T15:25:49,1,1985698
4039,2018-04-20T15:26:49,801,2005812
591,2018-04-20T15:26:49,19,1987647
4039,2018-04-20T15:27:49,801,2005811
2821,2018-04-20T15:29:49,801,2005816
591,2018-04-20T15:30:49,18,1987441
2821,2018-04-20T15:30:49,275,1989624
4039,2018-04-20T15:33:19,801,2005810
